;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart
;5245;1092;2960;;5245;1232;3135;;5245;3051;2842;;5245;3887;3689;;5245;5832;2903;;5245;1435;4911
;5246;1012;2769;;5246;1005;3226;;5246;3911;3665;;5246;3505;4084;;5246;5761;2785;;5246;1343;4658
;5247;1044;2942;;5247;1042;3432;;5247;3360;3372;;5247;3241;3601;;5247;6887;3174;;5247;1400;4950
;5248;1118;2826;;5248;1020;3080;;5248;3791;2983;;5248;3911;4094;;5248;6496;3246;;5248;1464;4838
;5249;1055;2769;;5249;872;2970;;5249;3533;3195;;5249;3737;4391;;5249;5514;2701;;5249;1419;4952
;5250;1121;3022;;5250;1065;3268;;5250;3687;3352;;5250;3459;3983;;5250;6127;3176;;5250;1557;5302
;5251;733;2945;;5251;1139;3309;;5251;3556;3165;;5251;2853;3654;;5251;6049;3022;;5251;1499;5164
;5252;1016;3153;;5252;1077;3241;;5252;4044;3522;;5252;3196;3591;;5252;6535;3157;;5252;1256;4802
;5253;1173;2931;;5253;1079;3197;;5253;3335;2698;;5253;3186;3655;;5253;6021;2825;;5253;1466;5097
;5254;1070;2964;;5254;947;3108;;5254;3548;3124;;5254;3486;4338;;5254;5969;3339;;5254;1615;5180
;5255;1161;2966;;5255;1053;3566;;5255;3489;3225;;5255;3776;4288;;5255;6508;3411;;5255;1401;4779
;5256;926;2636;;5256;1154;3106;;5256;3707;3455;;5256;3528;3772;;5256;6138;3048;;5256;1322;4857
;5257;1001;2982;;5257;1038;3338;;5257;3488;3212;;5257;3512;4056;;5257;5680;3000;;5257;1541;5091
;5258;851;2744;;5258;1178;3180;;5258;3381;3010;;5258;3356;3938;;5258;6384;3143;;5258;1522;5272
;5259;1016;2866;;5259;1002;3297;;5259;3744;3440;;5259;3430;3825;;5259;5529;2605;;5259;1460;4866
;5260;1076;3173;;5260;1020;3319;;5260;3509;3494;;5260;3456;4226;;5260;5558;2839;;5260;1529;4940
;5261;968;3169;;5261;996;3154;;5261;3630;3094;;5261;3588;4144;;5261;5317;2547;;5261;1434;4992
;5262;967;3265;;5262;1188;3176;;5262;3272;3137;;5262;3518;3932;;5262;6127;3237;;5262;1711;5254
;5263;1172;3208;;5263;994;3663;;5263;4102;3221;;5263;3712;3946;;5263;5999;2868;;5263;1525;5188
;5264;1007;3118;;5264;945;3151;;5264;3345;3017;;5264;3929;4207;;5264;5440;2740;;5264;1501;4809
;5265;976;2790;;5265;885;3343;;5265;3779;3617;;5265;3209;4130;;5265;6464;3256;;5265;1192;4688
;5266;999;3077;;5266;1051;3301;;5266;3666;2917;;5266;3516;4106;;5266;5585;3087;;5266;1606;5449
;5267;808;3082;;5267;1159;3248;;5267;3646;3609;;5267;3290;3952;;5267;6117;2774;;5267;1461;5049
;5268;1078;3369;;5268;939;3074;;5268;3161;3078;;5268;3677;3957;;5268;5934;2898;;5268;1887;5956
;5269;951;2804;;5269;960;2901;;5269;3836;3394;;5269;3691;4353;;5269;6184;2955;;5269;1459;5029
;5270;1024;3158;;5270;791;2981;;5270;3595;3161;;5270;3788;3629;;5270;5385;2550;;5270;1685;4790
;5271;1067;2707;;5271;945;3279;;5271;3589;3389;;5271;3339;3423;;5271;6098;3069;;5271;1565;4721
;5272;1033;2740;;5272;943;3237;;5272;3456;3134;;5272;3547;4082;;5272;5912;3019;;5272;1350;5013
;5273;1033;3190;;5273;945;3105;;5273;3758;3504;;5273;3290;3950;;5273;5466;2768;;5273;1568;5087
;5274;859;2724;;5274;980;3295;;5274;3465;3301;;5274;3430;3979;;5274;6174;2971;;5274;1509;4632
;5275;1055;2914;;5275;1090;3167;;5275;3611;3310;;5275;4038;4251;;5275;5863;2929;;5275;1379;5042
;5276;855;3044;;5276;1047;3224;;5276;3922;3742;;5276;3923;4606;;5276;6272;3034;;5276;1539;5109
;5277;1106;2997;;5277;1063;3410;;5277;3353;3001;;5277;3809;4276;;5277;5724;2809;;5277;1705;5036
;5278;874;2970;;5278;1162;3192;;5278;3655;3464;;5278;3548;4087;;5278;6066;3022;;5278;1560;5087
;5279;906;2855;;5279;953;3349;;5279;3153;3009;;5279;3405;4221;;5279;5513;2670;;5279;1373;5172
;5280;1013;2936;;5280;875;3266;;5280;3080;3214;;5280;3294;3941;;5280;6861;3241;;5280;1534;4766
;5281;1136;3393;;5281;925;3463;;5281;3287;2947;;5281;3559;4062;;5281;5541;3115;;5281;1422;5054
;5282;921;3228;;5282;865;2850;;5282;3366;3334;;5282;3788;4246;;5282;6541;3268;;5282;1340;4779
;5283;939;3331;;5283;1236;3714;;5283;3309;3525;;5283;3583;3575;;5283;5916;2746;;5283;1470;4808
;5284;1026;3077;;5284;920;3195;;5284;3803;3380;;5284;4128;4446;;5284;5704;2845;;5284;1495;4785
;5285;827;2675;;5285;821;2956;;5285;3875;3208;;5285;3598;3971;;5285;5511;2871;;5285;1456;4875
;5286;999;3121;;5286;989;3121;;5286;3585;3194;;5286;4274;4369;;5286;5954;2937;;5286;1475;4947
;5287;1050;2978;;5287;778;2954;;5287;3599;3329;;5287;3261;3829;;5287;5246;2405;;5287;1657;5458
;5288;986;2900;;5288;959;3284;;5288;3857;3429;;5288;3600;4301;;5288;6560;3367;;5288;1308;4721
;5289;936;2987;;5289;849;3198;;5289;3282;3170;;5289;3373;4043;;5289;5455;3178;;5289;1411;4770
;5290;1132;2952;;5290;1089;3240;;5290;3767;3178;;5290;3428;3828;;5290;5250;2573;;5290;1642;4993
;5291;974;2863;;5291;967;3425;;5291;3745;3130;;5291;3578;4028;;5291;6408;3157;;5291;1668;4937
;5292;942;3002;;5292;945;3073;;5292;3557;3140;;5292;3538;4332;;5292;5776;2954;;5292;1294;5157
;5293;873;3059;;5293;922;2922;;5293;3369;3046;;5293;3601;3984;;5293;5903;2756;;5293;1590;5296
;5294;1124;3314;;5294;1090;3042;;5294;3252;2816;;5294;3530;4084;;5294;5476;3010;;5294;1219;4516
;5295;968;3067;;5295;997;2964;;5295;3512;3375;;5295;3700;3814;;5295;6129;3107;;5295;1617;5263
;5296;972;2982;;5296;970;3051;;5296;3243;3190;;5296;3420;4010;;5296;5194;2810;;5296;1476;4947
;5297;879;2797;;5297;1083;3528;;5297;3422;3235;;5297;3145;3398;;5297;6181;2956;;5297;1567;4699
;5298;890;2823;;5298;909;2993;;5298;3338;3453;;5298;3716;3991;;5298;5835;2747;;5298;1613;5024
;5299;871;2725;;5299;1198;3331;;5299;3631;3292;;5299;3818;3838;;5299;5879;2840;;5299;1561;4805
;5300;1025;3257;;5300;699;2974;;5300;3636;3420;;5300;3168;4149;;5300;5714;2898;;5300;1624;4737
;5301;993;2915;;5301;1013;3196;;5301;3256;2670;;5301;3580;4368;;5301;5662;2765;;5301;1598;4720
;5302;902;2644;;5302;907;3217;;5302;3214;2933;;5302;3476;4100;;5302;6034;2902;;5302;1599;5135
;5303;975;3127;;5303;1070;3346;;5303;3568;3336;;5303;3504;4154;;5303;5420;3130;;5303;1661;5043
;5304;969;3110;;5304;1025;3110;;5304;3295;3042;;5304;3426;3990;;5304;5946;2860;;5304;1637;5607
;5305;960;3068;;5305;1047;3089;;5305;3713;3163;;5305;3391;3829;;5305;5899;2674;;5305;1724;5943
;5306;1051;2758;;5306;1067;3396;;5306;3598;3196;;5306;3562;4027;;5306;5616;2971;;5306;1705;4998
;5307;872;2815;;5307;889;2990;;5307;3542;3168;;5307;3400;4203;;5307;5859;2935;;5307;1455;5032
;5308;994;2861;;5308;1143;3319;;5308;3558;2918;;5308;3544;4060;;5308;5764;2789;;5308;1620;5133
;5309;874;2628;;5309;1101;3352;;5309;3703;3490;;5309;3512;3907;;5309;7023;3348;;5309;1689;5118
;5310;937;2771;;5310;1098;2846;;5310;3021;3124;;5310;3685;4152;;5310;5573;3105;;5310;1564;4470
;5311;1026;3073;;5311;972;2889;;5311;3724;3426;;5311;3274;3721;;5311;5805;2826;;5311;1471;5252
;5312;1047;3172;;5312;892;3175;;5312;3605;3337;;5312;3774;4252;;5312;5903;2771;;5312;1760;5525
;5313;986;3065;;5313;1056;3653;;5313;3758;3280;;5313;3645;3831;;5313;5502;2789;;5313;1281;4855
;5314;1051;3071;;5314;953;3201;;5314;3420;3217;;5314;3812;4502;;5314;5562;2795;;5314;1782;5011
;5315;1189;3241;;5315;1103;3402;;5315;3791;3310;;5315;3618;4314;;5315;6493;3168;;5315;1572;5101
;5316;924;3060;;5316;1018;3417;;5316;3407;2724;;5316;3171;3696;;5316;6140;3182;;5316;1585;5071
;5317;868;2692;;5317;1003;3136;;5317;3297;2828;;5317;3541;4079;;5317;6492;3123;;5317;1379;4936
;5318;1094;2882;;5318;1005;3328;;5318;3358;2918;;5318;3510;4053;;5318;6304;3165;;5318;1370;4681
;5319;714;2646;;5319;846;3027;;5319;3498;3373;;5319;3503;3801;;5319;6125;3005;;5319;1668;4936
;5320;1100;2932;;5320;1000;2897;;5320;3351;3175;;5320;3363;3746;;5320;6024;3050;;5320;1598;5134
;5321;1034;2889;;5321;1048;3165;;5321;3809;3114;;5321;3576;3920;;5321;5401;2968;;5321;1418;5189
;5322;815;2845;;5322;799;3093;;5322;3431;3318;;5322;3806;4664;;5322;5760;2702;;5322;1596;5376
;5323;905;3035;;5323;1002;2938;;5323;3519;3057;;5323;3353;3868;;5323;6182;3203;;5323;1597;5175
;5324;1210;3708;;5324;1096;3322;;5324;3274;3298;;5324;3307;4083;;5324;5557;2941;;5324;1556;4996
;5325;978;2623;;5325;1096;3528;;5325;3526;3386;;5325;3463;4354;;5325;6176;3130;;5325;1638;5287
;5326;1014;3246;;5326;1049;3415;;5326;3553;3238;;5326;3307;3853;;5326;5938;2730;;5326;1519;5552
;5327;1033;3024;;5327;1102;3256;;5327;3605;2896;;5327;3807;4217;;5327;5841;3393;;5327;1389;4650
;5328;933;3037;;5328;869;3502;;5328;3576;3418;;5328;3543;3764;;5328;6072;3127;;5328;1250;4553
;5329;1065;2980;;5329;1016;3216;;5329;3557;3100;;5329;2937;3667;;5329;6736;3470;;5329;1423;4906
;5330;1153;2993;;5330;1012;3295;;5330;3499;3096;;5330;3412;3608;;5330;6189;3320;;5330;1505;4913
;5331;802;2865;;5331;962;3013;;5331;3637;3465;;5331;3249;3932;;5331;5985;2988;;5331;1462;4770
;5332;965;3197;;5332;949;3413;;5332;3654;3459;;5332;3369;3869;;5332;5620;2892;;5332;1583;4728
;5333;967;3161;;5333;1041;3053;;5333;3690;3521;;5333;3305;4091;;5333;5873;2939;;5333;1423;5211
;5334;840;2966;;5334;1092;3530;;5334;3276;3166;;5334;3751;4092;;5334;5861;2768;;5334;1604;5452
;5335;935;3429;;5335;995;3137;;5335;3658;3194;;5335;3479;4123;;5335;5537;2805;;5335;1660;5222
;5336;879;3028;;5336;1088;3165;;5336;3567;3059;;5336;3550;4173;;5336;5807;2931;;5336;1604;5499
;5337;1047;3025;;5337;879;2949;;5337;3303;3126;;5337;3852;4249;;5337;5578;3175;;5337;1445;4977
;5338;988;2835;;5338;1051;3412;;5338;3807;3341;;5338;3907;4419;;5338;6005;2927;;5338;1492;4940
;5339;1023;3287;;5339;998;3334;;5339;3521;3538;;5339;3576;3778;;5339;6046;3254;;5339;1213;4727
;5340;1085;3097;;5340;812;3240;;5340;3577;3483;;5340;3493;3874;;5340;5623;2972;;5340;1422;5293
;5341;1086;3341;;5341;1270;3570;;5341;3451;3132;;5341;3330;4050;;5341;6217;2915;;5341;1365;4807
;5342;1114;3074;;5342;1047;3151;;5342;3328;3277;;5342;3558;4161;;5342;6853;3260;;5342;1707;5340
;5343;1009;3239;;5343;1022;3501;;5343;3822;3416;;5343;3490;3884;;5343;6749;3089;;5343;1516;5060
;5344;1079;3102;;5344;913;2925;;5344;3520;3450;;5344;3482;3964;;5344;5915;3057;;5344;1557;5327
;5345;1106;2969;;5345;990;3163;;5345;3183;3014;;5345;3406;3775;;5345;5433;2840;;5345;1287;4813
;5346;984;3125;;5346;1102;3598;;5346;3708;3203;;5346;3822;4295;;5346;6297;3073;;5346;1680;5392
;5347;1030;3220;;5347;1052;3347;;5347;3487;3490;;5347;3801;4045;;5347;6196;3043;;5347;1503;4722
;5348;1070;2863;;5348;855;3083;;5348;3546;3549;;5348;3665;3984;;5348;6224;2944;;5348;1184;4637
;5349;1087;3264;;5349;909;3503;;5349;3952;3669;;5349;3541;4241;;5349;6044;2851;;5349;1536;5002
;5350;1045;2979;;5350;1270;3610;;5350;3744;3283;;5350;3323;3781;;5350;6608;3011;;5350;1468;5004
;5351;992;2926;;5351;1096;3264;;5351;3732;3406;;5351;2799;3437;;5351;6067;3079;;5351;1391;4996
;5352;1073;3294;;5352;792;2937;;5352;3533;3424;;5352;3404;3745;;5352;6266;3396;;5352;1454;4531
;5353;1055;3180;;5353;928;2752;;5353;3396;3231;;5353;3311;3853;;5353;5751;3283;;5353;1473;4798
;5354;1049;2829;;5354;1090;3277;;5354;3746;3229;;5354;3140;3538;;5354;6446;3397;;5354;1486;5253
;5355;1097;3165;;5355;1108;3419;;5355;2966;2981;;5355;3647;3830;;5355;6590;3072;;5355;1499;5094
;5356;954;2828;;5356;964;3167;;5356;3604;3329;;5356;3517;4498;;5356;5736;2659;;5356;1387;4880
;5357;825;3154;;5357;1020;2928;;5357;3656;3367;;5357;3249;4315;;5357;5527;2967;;5357;1714;5631
;5358;986;3204;;5358;1034;3194;;5358;3577;3294;;5358;3520;3954;;5358;6274;2863;;5358;1453;4773
;5359;925;3009;;5359;1001;3669;;5359;3692;3246;;5359;3327;3820;;5359;5727;2832;;5359;1399;5119
;5360;979;2994;;5360;1014;3132;;5360;3613;3478;;5360;3129;3622;;5360;5723;2990;;5360;1367;4825
;5361;942;2600;;5361;1147;3281;;5361;3682;3396;;5361;3511;4152;;5361;6397;3039;;5361;1560;4758
;5362;1104;3275;;5362;1011;3026;;5362;3278;3043;;5362;3646;4397;;5362;6273;3384;;5362;1524;4795
;5363;970;3020;;5363;1092;3406;;5363;3387;2987;;5363;3670;3979;;5363;6667;3212;;5363;1192;4596
;5364;968;3057;;5364;993;3351;;5364;3185;2946;;5364;3484;3638;;5364;6463;3190;;5364;1423;5112
;5365;1093;2993;;5365;1008;3344;;5365;3265;3234;;5365;3291;3820;;5365;5466;2531;;5365;1542;5227
;5366;949;2938;;5366;1042;3714;;5366;3441;3422;;5366;3530;3969;;5366;5791;2709;;5366;1458;5065
;5367;997;3004;;5367;948;3256;;5367;3511;3141;;5367;3640;4151;;5367;6276;2969;;5367;1535;4736
;5368;1157;3270;;5368;1252;3338;;5368;3523;3063;;5368;3622;3564;;5368;7052;3485;;5368;1502;4949
;5369;1122;3281;;5369;955;3371;;5369;3351;3217;;5369;2841;3845;;5369;5563;2920;;5369;1521;5042
;5370;952;2692;;5370;922;3085;;5370;3112;3153;;5370;3304;3897;;5370;5925;2755;;5370;1549;4990
;5371;961;2844;;5371;1256;3547;;5371;3574;3474;;5371;3547;3992;;5371;6532;3276;;5371;1593;5426
;5372;875;2570;;5372;957;3044;;5372;3632;3476;;5372;3190;3832;;5372;6661;3594;;5372;1573;4764
;5373;1030;3269;;5373;1178;3518;;5373;3764;3264;;5373;3420;4339;;5373;5854;2898;;5373;1577;5200
;5374;1061;2986;;5374;945;3271;;5374;3565;3013;;5374;3169;4142;;5374;6643;3017;;5374;1620;5206
;5375;802;2950;;5375;926;3038;;5375;3568;3143;;5375;3576;3753;;5375;5799;3204;;5375;1633;5117
;5376;942;3014;;5376;1035;3025;;5376;3449;3322;;5376;2951;4031;;5376;6269;2909;;5376;1556;5550
;5377;1018;2927;;5377;1070;3319;;5377;3525;3294;;5377;3553;4160;;5377;5558;2679;;5377;1738;5094
;5378;1020;3170;;5378;1092;3424;;5378;3445;3530;;5378;3541;4143;;5378;5290;3168;;5378;1640;5070
;5379;1058;3241;;5379;1330;3653;;5379;4001;3587;;5379;3226;3749;;5379;6105;3227;;5379;1693;5073
;5380;879;3062;;5380;991;3243;;5380;3741;3200;;5380;3081;3995;;5380;6197;3114;;5380;1568;4677
;5381;789;3110;;5381;1020;2892;;5381;3046;2938;;5381;3664;3904;;5381;5812;3155;;5381;1600;5263
;5382;912;3032;;5382;992;3274;;5382;2974;2638;;5382;3370;3869;;5382;5218;2722;;5382;1369;4412
;5383;1115;3400;;5383;982;3456;;5383;3659;3079;;5383;3403;3895;;5383;6025;2817;;5383;1539;4951
;5384;972;3176;;5384;1059;2950;;5384;3412;3180;;5384;3695;3672;;5384;5653;2820;;5384;1491;4873
;5385;1036;3245;;5385;1128;3172;;5385;3765;3578;;5385;3840;4375;;5385;5848;2903;;5385;1340;4644
;5386;876;2646;;5386;867;3275;;5386;3434;2995;;5386;3842;3900;;5386;6279;3062;;5386;1745;5577
;5387;910;3199;;5387;981;3201;;5387;3262;3325;;5387;3604;4349;;5387;6220;2873;;5387;1310;4309
;5388;962;2950;;5388;987;3091;;5388;3804;3326;;5388;3302;3882;;5388;6106;2763;;5388;1455;5016
;5389;1031;2788;;5389;835;3161;;5389;3654;3194;;5389;3968;4320;;5389;5509;3096;;5389;1465;5107
;5390;921;2675;;5390;859;2834;;5390;3488;3170;;5390;3372;3948;;5390;6633;3343;;5390;1460;5230
;5391;1244;3476;;5391;1059;2831;;5391;3790;3038;;5391;3186;3347;;5391;6039;2920;;5391;1487;4951
;5392;899;2929;;5392;980;3395;;5392;3268;3065;;5392;3541;4238;;5392;6052;3173;;5392;1439;4629
;5393;912;3268;;5393;988;3307;;5393;3767;3425;;5393;3583;4367;;5393;6064;3248;;5393;1435;5394
;5394;1033;3180;;5394;898;3292;;5394;3442;3166;;5394;3505;3978;;5394;5611;2964;;5394;1413;4788
;5395;893;2563;;5395;998;3078;;5395;3333;3323;;5395;3575;3959;;5395;5187;2887;;5395;1449;4851
;5396;986;2884;;5396;1121;3273;;5396;3481;3442;;5396;3603;4247;;5396;5887;2998;;5396;1627;4904
;5397;990;3290;;5397;906;2849;;5397;3671;3261;;5397;3380;3960;;5397;6067;3045;;5397;1474;5023
;5398;1071;3204;;5398;1014;3159;;5398;3039;2650;;5398;3676;4245;;5398;5884;2525;;5398;1655;5058
;5399;806;2844;;5399;884;2951;;5399;3853;3560;;5399;3240;3925;;5399;6631;3449;;5399;1468;5726
;5400;1063;2981;;5400;1169;3402;;5400;3511;3129;;5400;2910;3611;;5400;5685;3012;;5400;1249;4737
;5401;1015;3246;;5401;1113;3411;;5401;3768;3602;;5401;3370;3932;;5401;6397;2840;;5401;1448;4720
;5402;1024;2986;;5402;918;3117;;5402;4254;3705;;5402;3079;3803;;5402;5744;3102;;5402;1572;4930
;5403;940;2779;;5403;1029;3269;;5403;3219;2801;;5403;3571;4148;;5403;6053;3311;;5403;1255;4813
;5404;1033;3176;;5404;973;2961;;5404;3345;3251;;5404;3452;3819;;5404;6033;3011;;5404;1666;5359
;5405;1166;3232;;5405;1007;3145;;5405;3196;2961;;5405;3147;3964;;5405;5976;2983;;5405;1549;4912
;5406;960;2963;;5406;897;3151;;5406;3667;2945;;5406;3209;3846;;5406;5947;2804;;5406;1672;4984
;5407;866;2756;;5407;1147;3596;;5407;3383;2949;;5407;3447;4154;;5407;6072;2829;;5407;1447;5211
;5408;984;3151;;5408;1197;3384;;5408;3342;3028;;5408;3574;3829;;5408;5968;3082;;5408;1458;4918
;5409;1016;3038;;5409;944;3178;;5409;3223;2878;;5409;3174;3506;;5409;5964;3066;;5409;1534;5320
;5410;1006;3226;;5410;1079;3280;;5410;3437;3249;;5410;4108;4232;;5410;5730;3058;;5410;1643;4937
;5411;1001;3125;;5411;1110;3260;;5411;3673;3278;;5411;3723;4042;;5411;5101;2766;;5411;1523;4736
;5412;810;2830;;5412;1037;3198;;5412;3652;3175;;5412;3843;4208;;5412;6173;3225;;5412;1356;4924
;5413;876;3133;;5413;1082;3147;;5413;3503;2960;;5413;3732;4038;;5413;6387;3417;;5413;1178;4592
;5414;814;2793;;5414;867;3237;;5414;3828;3095;;5414;3926;4352;;5414;5727;2973;;5414;1616;5002
;5415;943;3174;;5415;1073;3210;;5415;3278;3237;;5415;3728;3848;;5415;6042;3116;;5415;1495;5130
;5416;977;3064;;5416;1160;3091;;5416;3334;3038;;5416;3592;4360;;5416;5938;2911;;5416;1510;4739
;5417;971;3029;;5417;1051;3528;;5417;3521;2865;;5417;3346;3616;;5417;5872;2865;;5417;1497;5344
;5418;1052;3055;;5418;1023;3458;;5418;3090;3022;;5418;3876;4331;;5418;6491;3312;;5418;1471;4737
;5419;1006;2693;;5419;1040;3165;;5419;3590;3099;;5419;3510;4117;;5419;5723;2984;;5419;1790;5069
;5420;1162;3113;;5420;815;3024;;5420;3429;3019;;5420;3748;3946;;5420;6681;3306;;5420;1619;5088
;5421;1023;3234;;5421;978;3128;;5421;3087;3214;;5421;3666;4139;;5421;5969;2774;;5421;1613;4925
;5422;1124;3354;;5422;1165;3504;;5422;3515;3153;;5422;3550;4084;;5422;6271;3025;;5422;1505;5522
;5423;1104;2778;;5423;934;2704;;5423;3663;3225;;5423;3475;3982;;5423;6180;2986;;5423;1465;5105
;5424;769;2946;;5424;961;3125;;5424;3513;3247;;5424;3229;3995;;5424;5614;2763;;5424;1580;4827
;5425;1087;3398;;5425;1159;3503;;5425;3500;3127;;5425;3577;3914;;5425;6445;3542;;5425;1448;4804
;5426;922;2803;;5426;1067;3371;;5426;3556;2842;;5426;3414;4129;;5426;5915;3039;;5426;1688;5152
;5427;1083;3059;;5427;1038;3161;;5427;3617;3379;;5427;3647;4143;;5427;5424;2792;;5427;1552;5094
;5428;1131;3255;;5428;891;3263;;5428;3001;3095;;5428;3394;4209;;5428;6009;2948;;5428;1518;5291
;5429;953;3043;;5429;950;3240;;5429;3571;3476;;5429;3749;3896;;5429;6139;3086;;5429;1509;5265
;5430;973;2820;;5430;835;3326;;5430;3751;3167;;5430;3878;4506;;5430;5721;2804;;5430;1585;4821
;5431;958;2922;;5431;958;3068;;5431;3746;3416;;5431;3453;4160;;5431;5584;3170;;5431;1395;4991
;5432;970;3120;;5432;875;3170;;5432;3532;3330;;5432;3516;4292;;5432;5338;2654;;5432;1685;5239
;5433;1003;3195;;5433;945;3361;;5433;3579;3284;;5433;3390;4211;;5433;6346;3352;;5433;1546;4937
;5434;898;2901;;5434;1052;3339;;5434;3859;3655;;5434;2956;3869;;5434;5746;3091;;5434;1531;4814
;5435;868;2957;;5435;1017;3071;;5435;3431;2952;;5435;3284;4164;;5435;5245;2913;;5435;1442;5218
;5436;951;3388;;5436;1082;3705;;5436;3272;2912;;5436;3569;3599;;5436;5933;3016;;5436;1674;5471
;5437;1082;2895;;5437;844;3036;;5437;4008;3428;;5437;3682;3953;;5437;6116;2915;;5437;1509;4831
;5438;1104;3231;;5438;1021;3230;;5438;3850;3140;;5438;3832;4038;;5438;5601;2655;;5438;1697;4689
;5439;934;2951;;5439;1178;3320;;5439;3526;3203;;5439;3321;4034;;5439;5509;2916;;5439;1497;5221
;5440;766;2835;;5440;965;3199;;5440;3881;3608;;5440;3165;3794;;5440;6346;2980;;5440;1271;4940
;5441;933;2872;;5441;822;2953;;5441;3258;3120;;5441;3393;3781;;5441;5765;2942;;5441;1579;5276
;5442;948;3211;;5442;1137;3228;;5442;3056;3022;;5442;3169;3406;;5442;5952;3145;;5442;1662;4912
;5443;1053;3267;;5443;964;3341;;5443;3562;3287;;5443;3339;3957;;5443;5885;3091;;5443;1518;5422
;5444;1006;2986;;5444;899;3307;;5444;3220;3056;;5444;3414;4118;;5444;6606;3123;;5444;1287;5192
;5445;1101;3185;;5445;780;2981;;5445;3675;3218;;5445;3585;4330;;5445;5597;2964;;5445;1451;5103
;5446;1017;2739;;5446;1002;3576;;5446;3593;3345;;5446;3564;3785;;5446;5531;2788;;5446;1661;5333
;5447;1034;2928;;5447;1047;3179;;5447;3432;3084;;5447;3227;3779;;5447;5642;2904;;5447;1351;4882
;5448;986;2783;;5448;1201;3181;;5448;3487;3060;;5448;3613;4043;;5448;5384;2974;;5448;1574;4990
;5449;864;2856;;5449;1116;3045;;5449;3670;3194;;5449;3355;3865;;5449;6079;2772;;5449;1332;4830
;5450;865;2729;;5450;1032;3222;;5450;3716;3075;;5450;3381;4038;;5450;5954;2952;;5450;1383;5006
;5451;986;3057;;5451;772;2808;;5451;3743;3423;;5451;3770;4354;;5451;6457;2972;;5451;1494;5790
;5452;1203;3137;;5452;1115;3363;;5452;3869;3361;;5452;3751;3781;;5452;6357;2959;;5452;1484;5079
;5453;1048;3010;;5453;777;2952;;5453;3495;3345;;5453;3762;4171;;5453;5842;2892;;5453;1469;5034
;5454;1029;3043;;5454;1117;3375;;5454;3274;3029;;5454;3639;3677;;5454;6104;3120;;5454;1280;4874
;5455;1146;2947;;5455;825;3005;;5455;4177;3607;;5455;4152;4182;;5455;6237;2950;;5455;1592;5261
;5456;1085;3217;;5456;767;3211;;5456;3396;2861;;5456;3917;3977;;5456;6165;2847;;5456;1213;4338
;5457;1059;3203;;5457;1020;3173;;5457;3671;3439;;5457;3371;3774;;5457;6412;2999;;5457;1527;4773
;5458;832;2835;;5458;1036;3111;;5458;3635;2855;;5458;3515;3740;;5458;6663;3162;;5458;1399;5316
;5459;825;2744;;5459;1033;3094;;5459;3455;3128;;5459;3423;3968;;5459;5422;2766;;5459;1328;4547
;5460;1180;3081;;5460;1131;3352;;5460;3548;3410;;5460;3215;3875;;5460;5821;2971;;5460;1456;4959
;5461;1044;3463;;5461;970;3278;;5461;3388;3150;;5461;3629;3845;;5461;5427;3142;;5461;1444;5128
;5462;1114;3165;;5462;1196;3472;;5462;3153;3004;;5462;3776;4064;;5462;5734;2942;;5462;1448;4765
;5463;1098;3116;;5463;930;3516;;5463;3407;3408;;5463;3529;4071;;5463;5939;2805;;5463;1440;5360
;5464;1006;2930;;5464;959;2704;;5464;3188;3177;;5464;3562;4284;;5464;5204;2628;;5464;1354;4546
;5465;1185;3142;;5465;1000;3266;;5465;3505;2946;;5465;3618;4302;;5465;5777;2864;;5465;1464;4452
;5466;955;2677;;5466;914;3131;;5466;3411;3395;;5466;3976;4238;;5466;6346;3230;;5466;1400;4928
;5467;1133;3072;;5467;1135;3543;;5467;3288;2833;;5467;3000;3797;;5467;6171;3103;;5467;1496;5095
;5468;971;3040;;5468;1000;3346;;5468;3465;3267;;5468;3646;3886;;5468;5767;2905;;5468;1577;5460
;5469;1011;2952;;5469;914;3237;;5469;3494;3311;;5469;4028;4166;;5469;6145;3268;;5469;1601;5070
;5470;976;3224;;5470;1122;3337;;5470;3318;3235;;5470;4019;3969;;5470;5577;2635;;5470;1430;4703
;5471;1060;3087;;5471;987;2894;;5471;3413;3485;;5471;3267;4225;;5471;5711;3000;;5471;1454;5071
;5472;1139;3175;;5472;1040;3170;;5472;3349;3353;;5472;3520;4069;;5472;5920;3189;;5472;1480;4928
;5473;990;3151;;5473;1063;3112;;5473;3089;2770;;5473;4020;4054;;5473;5522;2537;;5473;1521;4828
;5474;994;2713;;5474;770;3080;;5474;3606;3155;;5474;3071;3579;;5474;6221;3234;;5474;1432;5080
;5475;1087;2780;;5475;861;3007;;5475;3032;2887;;5475;3861;4341;;5475;5777;3026;;5475;1388;4952
;5476;985;3065;;5476;1135;3355;;5476;3366;2980;;5476;3691;4559;;5476;5906;2898;;5476;1465;5028
;5477;1023;3081;;5477;870;3210;;5477;3179;2932;;5477;3526;4176;;5477;6051;3046;;5477;1536;4598
;5478;1127;3302;;5478;954;3131;;5478;3552;3190;;5478;3047;3808;;5478;5802;2881;;5478;1677;5765
;5479;1028;2857;;5479;909;2817;;5479;3227;2620;;5479;3494;4088;;5479;6848;3287;;5479;1621;4731
